ms_subclass,ms_zoning,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,foundation,bsmt_qual,total_bsmt_sf,gr_liv_area,kitchen_qual,garage_type,garage_cars,sale_type,saleprice,total_bath
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,847.0,1986,3,BuiltIn,2.0,WD ,213000,3.0
20,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,1214.0,1214,3,Attchd,2.0,New,179781,2.0
120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,Hip,MetalSd,MetalSd,BrkFace,3,PConc,4,1342.0,1342,3,Attchd,2.0,WD ,234250,3.0
20,RL,Lvl,Corner,Timber,Norm,1Fam,1Story,8,Hip,Stone,HdBoard,None,3,CBlock,4,1565.0,2898,3,Attchd,2.0,COD,287000,3.0
60,RL,Lvl,Corner,Gilbert,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,NA,3,PConc,5,870.0,2004,3,BuiltIn,3.0,WD ,257500,4.0
30,RM,Lvl,Corner,BrkSide,Norm,1Fam,1Story,6,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,960.0,986,2,Detchd,1.0,WD ,102000,1.0
45,RM,Bnk,Inside,IDOTRR,Norm,1Fam,1.5Unf,7,Gable,Wd Sdng,Wd Sdng,None,2,PConc,3,637.0,1108,3,Attchd,1.0,WD ,139400,1.0
50,RL,Lvl,Corner,OldTown,Artery,1Fam,1.5Fin,3,Gable,Wd Sdng,Wd Sdng,None,2,PConc,3,672.0,1214,2,Detchd,3.0,WD ,105000,1.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,8,Flat,Wd Sdng,Wd Sdng,None,3,PConc,3,2217.0,2217,3,Attchd,2.0,WD ,268000,3.0
80,RL,Lvl,CulDSac,Edwards,Norm,1Fam,SLvl,6,Flat,Plywood,Plywood,None,3,CBlock,4,697.0,2201,3,Attchd,2.0,WD ,274970,2.0
120,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1220.0,1220,3,Attchd,2.0,WD ,180000,2.0
70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,Gambrel,MetalSd,MetalSd,None,2,BrkTil,3,689.0,1378,3,Detchd,2.0,WD ,161000,2.0
190,RL,Lvl,Inside,NAmes,Norm,2fmCon,1Story,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,988.0,988,2,Attchd,1.0,WD ,119000,2.0
20,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,5,1964.0,1964,3,Attchd,3.0,WD ,370000,4.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,1270.0,1270,3,Attchd,2.0,WD ,175900,2.0
120,RL,Lvl,FR2,Veenker,Norm,TwnhsE,1Story,8,Gable,BrkFace,BrkFace,None,3,PConc,4,1494.0,1494,3,Attchd,2.0,WD ,279700,3.0
20,RL,Lvl,Corner,NAmes,Feedr,1Fam,1Story,5,Gable,BrkFace,BrkFace,None,2,CBlock,2,1179.0,1364,2,Attchd,1.0,WD ,132000,2.0
60,RL,Lvl,Inside,CollgCr,PosN,1Fam,2Story,9,Hip,VinylSd,VinylSd,BrkFace,3,PConc,5,1440.0,2153,4,Attchd,3.0,WD ,313000,4.0
50,C (all),Low,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,2,CBlock,3,637.0,1336,2,CarPort,1.0,COD,108000,2.0
60,RL,Lvl,Inside,Edwards,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,Stone,3,PConc,4,746.0,1656,3,BuiltIn,2.0,WD ,165400,3.0
60,RL,Lvl,Inside,CollgCr,PosN,1Fam,2Story,6,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,781.0,1499,3,Attchd,2.0,WD ,187000,3.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1462.0,2794,4,Attchd,3.0,WD ,403000,4.0
60,RL,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6,Gable,Plywood,Plywood,BrkFace,2,CBlock,3,848.0,2030,3,Attchd,2.0,WD ,195000,3.0
80,RL,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,Hip,WdShing,Wd Shng,BrkFace,2,CBlock,3,1218.0,1254,2,Attchd,2.0,WD ,158500,2.0
60,RL,Lvl,Corner,CollgCr,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1065.0,1989,3,Attchd,2.0,WD ,255000,4.0
20,RL,Lvl,CulDSac,Crawfor,Norm,1Fam,1Story,5,Gable,BrkFace,MetalSd,None,2,PConc,3,1898.0,1898,2,Attchd,2.0,WD ,236500,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkFace,2,CBlock,3,988.0,988,2,Detchd,1.0,WD ,129250,2.0
20,RL,Lvl,Inside,Crawfor,Norm,1Fam,1Story,7,Gable,BrkFace,Wd Sdng,None,2,CBlock,3,1501.0,1801,2,Attchd,2.0,WD ,289000,3.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1531.0,2439,3,Attchd,2.0,WD ,275000,4.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,850.0,1764,3,Attchd,2.0,WD ,207000,3.0
20,RL,Lvl,Corner,NAmes,Feedr,1Fam,1Story,5,Hip,MetalSd,MetalSd,BrkFace,2,CBlock,3,864.0,1200,3,Detchd,2.0,WD ,146000,3.0
160,RM,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,3,494.0,1030,2,Detchd,1.0,WD ,116000,2.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,2,PConc,4,1057.0,2034,3,Attchd,2.0,WD ,219500,4.0
120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1405.0,1405,3,Attchd,2.0,WD ,173000,2.0
20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,Gable,VinylSd,VinylSd,None,2,CBlock,3,1134.0,1229,2,Attchd,1.0,WD ,135000,1.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,979.0,1932,3,Attchd,2.0,WD ,213000,4.0
20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,2,CBlock,3,967.0,1299,3,Attchd,2.0,WD ,150000,1.0
120,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,5,1258.0,1402,3,Attchd,3.0,New,194201,4.0
120,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1346.0,1504,3,Attchd,2.0,WD ,181000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,MetalSd,MetalSd,BrkFace,2,CBlock,3,1442.0,1442,2,Attchd,1.0,COD,157900,2.0
60,RL,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,951.0,1779,3,Attchd,2.0,WD ,217000,4.0
60,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,None,3,PConc,4,1082.0,1953,3,Attchd,3.0,WD ,252000,3.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,872.0,1909,3,BuiltIn,2.0,WD ,197000,3.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,868.0,1630,3,BuiltIn,2.0,WD ,189500,3.0
50,RL,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,Gable,Stucco,Stucco,None,2,BrkTil,3,686.0,1250,1,Detchd,1.0,WD ,116000,3.0
20,RL,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6,Hip,HdBoard,HdBoard,BrkFace,2,CBlock,3,1328.0,1328,2,Attchd,2.0,WD ,143000,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,876.0,988,2,Attchd,1.0,WD ,119000,1.0
50,RL,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,6,Gable,MetalSd,MetalSd,None,2,CBlock,3,854.0,1278,2,Attchd,1.0,WD ,127500,1.0
60,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,858.0,1716,3,Attchd,2.0,WD ,200825,3.0
30,RL,Lvl,Inside,Edwards,Feedr,1Fam,1Story,2,Gable,MetalSd,MetalSd,None,2,BrkTil,3,498.0,498,2,Detchd,1.0,ConLD,35000,1.0
60,RL,Lvl,Corner,NWAmes,Norm,1Fam,2Story,7,Mansard,Plywood,Plywood,BrkFace,3,PConc,4,1420.0,2840,3,Attchd,4.0,WD ,292500,4.0
160,RM,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,3,483.0,987,2,Detchd,1.0,WD ,106000,2.0
30,RL,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,4,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,2,660.0,756,2,Detchd,2.0,WD ,85000,1.0
20,RL,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,3,PConc,5,1712.0,1712,3,Attchd,3.0,WD ,286500,3.0
120,RL,Lvl,Inside,NPkVill,Norm,TwnhsE,1Story,6,Gable,Plywood,Plywood,None,2,CBlock,4,1069.0,1069,2,Attchd,2.0,WD ,127500,2.0
20,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,1335.0,1335,3,Attchd,2.0,New,210400,2.0
120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,Hip,MetalSd,MetalSd,BrkFace,4,PConc,5,1518.0,1518,4,Attchd,2.0,WD ,274000,2.0
60,RL,HLS,Corner,Timber,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,None,3,PConc,4,920.0,1780,3,Attchd,2.0,New,264966,4.0
50,RM,Lvl,Corner,IDOTRR,Artery,1Fam,1.5Fin,4,Gable,Wd Sdng,Wd Sdng,None,1,CBlock,3,771.0,1484,2,Detchd,1.0,COD,50000,2.0
50,RM,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,PConc,2,686.0,1652,2,Detchd,1.0,WD ,139000,3.0
60,RL,Bnk,Inside,Veenker,Norm,1Fam,2Story,7,Gable,HdBoard,HdBoard,BrkFace,3,PConc,4,1223.0,2503,3,Attchd,2.0,WD ,300000,4.0
80,RL,Lvl,Inside,NAmes,Norm,1Fam,SLvl,8,Gable,Plywood,Wd Sdng,None,3,CBlock,4,1952.0,2704,4,Attchd,2.0,WD ,345000,4.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,Hip,HdBoard,HdBoard,BrkFace,3,PConc,4,1556.0,1592,3,Attchd,2.0,WD ,228000,2.0
80,RL,Lvl,Corner,Gilbert,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,NA,3,PConc,4,384.0,1394,3,BuiltIn,2.0,WD ,165500,3.0
70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,4,Gable,MetalSd,MetalSd,None,2,CBlock,3,686.0,1328,2,Detchd,1.0,WD ,107000,1.0
120,RL,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,Gable,CemntBd,CmentBd,None,3,PConc,5,1593.0,1593,4,Attchd,2.0,WD ,286000,3.0
30,C (all),Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,3,720.0,720,2,NA,0.0,WD ,34900,1.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,3,912.0,912,2,Attchd,1.0,WD ,115000,1.0
120,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1273.0,1456,3,Attchd,2.0,WD ,215000,2.0
70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,672.0,1944,2,Detchd,1.0,WD ,179900,2.0
120,RL,Lvl,Corner,StoneBr,Norm,TwnhsE,1Story,8,Gable,HdBoard,HdBoard,None,3,PConc,4,1488.0,1502,3,Attchd,2.0,WD ,212000,3.0
60,RL,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1074.0,2064,3,Attchd,2.0,WD ,250000,3.0
50,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,BrkTil,3,1042.0,1576,2,Detchd,1.0,WD ,149000,1.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,HdBoard,HdBoard,None,2,PConc,4,773.0,1658,2,Attchd,2.0,WD ,188000,4.0
30,RL,Lvl,Inside,OldTown,Norm,1Fam,1Story,3,Gable,VinylSd,VinylSd,None,2,PConc,3,713.0,713,3,Detchd,1.0,WD ,99800,1.0
70,RM,Bnk,Inside,OldTown,Norm,1Fam,2Story,7,Gable,Wd Sdng,VinylSd,None,2,BrkTil,3,718.0,2554,2,Detchd,2.0,WD ,159500,2.0
80,RL,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,None,3,PConc,4,384.0,1374,3,BuiltIn,2.0,WD ,184500,4.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,Gable,CemntBd,CmentBd,Stone,3,PConc,5,1482.0,2574,4,BuiltIn,3.0,New,276000,3.0
160,RL,Lvl,Corner,NPkVill,Norm,TwnhsE,2Story,6,Gable,Plywood,Brk Cmn,None,2,CBlock,4,804.0,1548,3,Detchd,2.0,WD ,155000,4.0
20,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkFace,2,CBlock,3,1188.0,1404,2,Attchd,2.0,WD ,160000,2.0
60,RL,Lvl,Inside,NAmes,Norm,1Fam,2Story,5,Gable,HdBoard,HdBoard,None,2,CBlock,3,720.0,1440,2,Attchd,2.0,WD ,157500,2.0
20,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,None,3,PConc,4,1679.0,1803,3,Attchd,2.0,WD ,285000,5.0
90,RL,Lvl,Inside,Edwards,Feedr,Duplex,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,1272.0,2200,2,NA,0.0,WD ,145900,6.0
80,RL,Lvl,Corner,SawyerW,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,None,3,PConc,4,672.0,2037,3,Attchd,2.0,WD ,229000,3.0
50,RL,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,2,CBlock,3,1151.0,1281,2,Detchd,2.0,WD ,128500,3.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1044.0,1976,3,Attchd,3.0,WD ,286000,4.0
60,RL,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,2,PConc,4,945.0,1608,2,Attchd,2.0,WD ,189500,3.0
50,RM,Lvl,Corner,BrkSide,Feedr,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,988.0,1612,2,Detchd,1.0,WD ,128500,2.0
50,RL,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,1216.0,1728,2,Attchd,1.0,WD ,156000,2.0
60,RL,Lvl,Inside,Timber,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,BrkFace,3,PConc,4,1094.0,2482,3,BuiltIn,3.0,WD ,281213,3.0
20,RL,HLS,Inside,NAmes,PosA,1Fam,1Story,7,Flat,Wd Sdng,Wd Sdng,None,2,CBlock,4,585.0,2069,3,Attchd,2.0,WD ,242000,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,Wd Sdng,Wd Sdng,BrkFace,2,CBlock,3,1478.0,1478,2,Attchd,2.0,WD ,157500,3.0
60,RL,Lvl,Inside,Edwards,Norm,1Fam,2Story,7,Hip,HdBoard,Stucco,BrkFace,3,PConc,4,796.0,1724,3,BuiltIn,2.0,WD ,196500,3.0
20,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,2,PConc,4,1425.0,1425,2,Attchd,2.0,WD ,193000,3.0
50,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,672.0,1322,2,Detchd,1.0,WD ,132000,2.0
70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,Gable,AsbShng,Wd Sdng,None,2,Stone,3,712.0,1428,2,Detchd,2.0,WD ,139900,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,MetalSd,MetalSd,BrkFace,2,CBlock,3,1194.0,1194,2,Attchd,1.0,WD ,148000,2.0
60,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,Stone,3,PConc,5,895.0,1818,4,Attchd,3.0,New,281500,4.0
60,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1706.0,2956,4,BuiltIn,3.0,WD ,342000,3.0
80,RL,Lvl,Corner,Mitchel,Norm,1Fam,SLvl,6,Gable,Plywood,Plywood,BrkFace,2,CBlock,3,1128.0,1210,2,Attchd,2.0,WD ,148000,3.0
50,RL,Lvl,Corner,Sawyer,Feedr,1Fam,1.5Fin,5,Gable,HdBoard,HdBoard,None,2,CBlock,4,1001.0,1641,2,Detchd,2.0,WD ,140000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,Plywood,Plywood,BrkFace,2,CBlock,3,1008.0,1053,4,2Types,2.0,WD ,150000,3.0
60,RL,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,5,1064.0,2125,3,Attchd,2.0,WD ,279500,4.0
180,RM,Lvl,Inside,Edwards,Norm,TwnhsE,SFoyer,6,Gable,VinylSd,VinylSd,Stone,2,PConc,4,547.0,1072,3,Basment,2.0,WD ,140000,2.0
90,RL,Lvl,Inside,Mitchel,Norm,Duplex,1Story,6,Gable,Plywood,Plywood,None,2,CBlock,3,1664.0,1664,2,2Types,2.0,WD ,145000,2.0
120,RH,Lvl,FR2,NAmes,Norm,TwnhsE,1Story,7,Gable,MetalSd,MetalSd,None,3,PConc,4,1405.0,1337,3,Attchd,2.0,WD ,184000,3.0
120,RL,Lvl,Inside,Greens,Norm,Twnhs,1Story,8,Gable,Wd Sdng,Plywood,None,3,CBlock,4,1226.0,1226,3,Attchd,2.0,WD ,206000,2.0
160,RM,Lvl,Inside,MeadowV,Norm,Twnhs,2Story,4,Gable,CemntBd,CmentBd,None,2,CBlock,3,546.0,1092,2,Attchd,1.0,WD ,85500,2.0
70,RL,HLS,Inside,Crawfor,Norm,1Fam,2Story,6,Hip,Stucco,Stucco,None,2,CBlock,3,715.0,1660,2,Detchd,1.0,WD ,188700,2.0
20,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,BrkFace,2,PConc,3,1427.0,1671,2,Attchd,2.0,WD ,200000,2.0
80,RL,Lvl,Inside,SawyerW,Feedr,1Fam,SLvl,7,Gable,HdBoard,HdBoard,None,3,PConc,4,1054.0,1061,3,Attchd,2.0,WD ,162000,3.0
30,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,2,PConc,3,672.0,672,2,Detchd,1.0,WD ,108000,1.0
20,RL,Lvl,CulDSac,NWAmes,PosN,1Fam,1Story,5,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,4,1621.0,1621,2,Attchd,2.0,WD ,213000,3.0
20,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,Stone,3,PConc,5,1734.0,1734,4,Attchd,3.0,New,318000,3.0
75,RM,Lvl,Corner,OldTown,Norm,1Fam,2.5Unf,5,Hip,AsbShng,AsbShng,None,2,PConc,3,849.0,2138,2,Detchd,2.0,WD ,106000,2.0
70,RL,Lvl,Corner,Edwards,Norm,1Fam,2Story,6,Gable,WdShing,Plywood,None,2,PConc,3,672.0,2009,2,2Types,3.0,WD ,235000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,Gable,Plywood,Plywood,None,2,CBlock,3,950.0,1225,2,NA,0.0,WD ,128950,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,WdShing,Wd Shng,BrkCmn,2,CBlock,3,1362.0,1362,2,Attchd,2.0,COD,163000,3.0
50,RL,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,BrkTil,3,756.0,1134,2,Detchd,1.0,WD ,126000,3.0
50,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,7,Gable,VinylSd,VinylSd,None,2,PConc,4,1362.0,2082,3,Detchd,2.0,WD ,200000,3.0
50,RL,Lvl,Inside,NAmes,Feedr,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,BrkFace,2,CBlock,3,874.0,1524,2,Attchd,1.0,WD ,144000,2.0
90,RL,Lvl,Corner,NAmes,Artery,Duplex,1Story,5,Gable,BrkFace,BrkFace,None,2,CBlock,3,1800.0,1800,2,NA,0.0,WD ,141000,2.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,None,3,PConc,4,1389.0,2582,3,Attchd,3.0,WD ,322500,4.0
20,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,2,PConc,4,1649.0,1661,3,Attchd,2.0,WD ,224900,2.0
70,RL,Lvl,Inside,BrkSide,Norm,1Fam,2Story,5,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,3,1324.0,1576,3,Attchd,2.0,WD ,223500,4.0
20,RL,Lvl,Corner,Edwards,Norm,1Fam,1Story,4,Gable,AsbShng,AsbShng,None,2,CBlock,3,672.0,960,2,Basment,1.0,COD,112000,1.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,2,PConc,3,926.0,1604,2,Attchd,2.0,WD ,187500,3.0
30,RL,Low,Inside,Edwards,Norm,1Fam,1Story,1,Gable,Wd Sdng,Wd Sdng,None,1,BrkTil,2,683.0,904,1,NA,0.0,WD ,61000,2.0
50,RL,Lvl,Corner,Edwards,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,684.0,1196,3,Detchd,2.0,ConLI,110000,1.0
30,RL,Lvl,Inside,BrkSide,Norm,1Fam,1Story,3,Gable,VinylSd,VinylSd,None,3,CBlock,3,270.0,729,2,NA,0.0,WD ,52000,1.0
120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,6,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1362.0,1362,3,Attchd,2.0,WD ,207000,3.0
70,RH,Bnk,Inside,SWISU,Norm,1Fam,2Story,5,Gable,MetalSd,MetalSd,None,2,PConc,3,940.0,1964,2,NA,0.0,WD ,130000,2.0
60,RL,Lvl,Inside,Mitchel,Norm,1Fam,2Story,5,Gable,HdBoard,Wd Shng,None,2,PConc,4,624.0,1287,2,Detchd,2.0,WD ,130000,2.0
50,RL,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,5,Gable,AsbShng,Plywood,None,2,PConc,2,504.0,1252,2,Attchd,2.0,WD ,127000,1.0
20,RL,Lvl,Corner,Somerst,RRNn,1Fam,1Story,9,Hip,VinylSd,ImStucc,Stone,4,PConc,5,1905.0,1905,4,Attchd,3.0,WD ,320000,2.0
30,RL,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Hip,Stucco,Stucco,None,2,BrkTil,3,1120.0,1130,2,Detchd,2.0,WD ,120000,2.0
60,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,831.0,1659,3,Attchd,2.0,WD ,181000,3.0
20,RL,Bnk,Inside,Edwards,Norm,1Fam,1Story,4,Gable,MetalSd,MetalSd,None,2,CBlock,3,894.0,894,2,Detchd,2.0,WD ,110000,1.0
190,RM,Lvl,Corner,OldTown,Artery,2fmCon,2Story,4,Gable,AsbShng,AsbShng,None,1,BrkTil,2,600.0,1701,1,NA,0.0,WD ,94550,2.0
30,RL,Bnk,Inside,BrkSide,Norm,1Fam,1Story,4,Gable,Wd Sdng,Wd Sdng,None,2,PConc,4,440.0,869,1,NA,0.0,WD ,85500,1.0
85,RL,Lvl,Inside,Mitchel,Norm,1Fam,SFoyer,5,Gable,Plywood,Plywood,BrkFace,2,PConc,4,923.0,1008,3,Attchd,2.0,WD ,153500,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,None,2,CBlock,3,1568.0,1568,2,Attchd,2.0,COD,143000,2.0
50,RL,Lvl,CulDSac,NoRidge,Norm,1Fam,1.5Fin,8,Hip,VinylSd,VinylSd,BrkFace,3,PConc,4,2033.0,3238,3,Attchd,3.0,WD ,410000,4.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,BrkFace,2,PConc,4,928.0,1772,2,Attchd,2.0,WD ,200000,4.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,2,PConc,3,864.0,864,2,Attchd,1.0,WD ,130000,2.0
60,RL,Bnk,Inside,Edwards,Norm,1Fam,2Story,6,Hip,MetalSd,MetalSd,None,2,CBlock,3,747.0,1639,3,Detchd,1.0,WD ,154400,2.0
60,RL,Lvl,Inside,NWAmes,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,BrkFace,4,CBlock,3,1142.0,2715,3,BuiltIn,2.0,WD ,299800,5.0
50,RL,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,PConc,3,585.0,1112,2,Detchd,1.0,WD ,63000,3.0
